6.221213035468142039e+01 7.055033365274597124e+00 8.015539727833573380e+00 2.482767773674288581e+00 2.080404891114135513e+00 2.433742090424277915e+00 3.627317396132445082e-01 4.156960102230535803e-01
7.055033365274597124e+00 2.823267976974796412e+01 9.177083744696535206e+00 4.788615237646540734e+00 2.836813400402791174e+00 3.025366062358351371e+00 1.682256242945362912e+00 1.057898326334721473e+00
8.015539727833573380e+00 9.177083744696535206e+00 2.401760418466663793e+01 7.268758081615803057e+00 4.378424743450094248e+00 2.706927021088688878e+00 1.483092573139882742e+00 1.225535286373831134e+00
2.482767773674288581e+00 4.788615237646540734e+00 7.268758081615803057e+00 1.173077376034441244e+01 5.857640235281764696e+00 3.470223208520498481e+00 2.995626714336356855e+00 1.974286426521604243e+00
2.080404891114135513e+00 2.836813400402791174e+00 4.378424743450094248e+00 5.857640235281764696e+00 8.034108430896253594e+00 5.063952471761595575e+00 2.915474299100098143e+00 2.025048868143326075e+00
2.433742090424277915e+00 3.025366062358351371e+00 2.706927021088688878e+00 3.470223208520498481e+00 5.063952471761595575e+00 7.261174077151172135e+00 2.826366512468464709e+00 2.090378975309384213e+00
3.627317396132445082e-01 1.682256242945362912e+00 1.483092573139882742e+00 2.995626714336356855e+00 2.915474299100098143e+00 2.826366512468464709e+00 4.198596999562110632e+00 2.617481326050271395e+00
4.156960102230535803e-01 1.057898326334721473e+00 1.225535286373831134e+00 1.974286426521604243e+00 2.025048868143326075e+00 2.090378975309384213e+00 2.617481326050271395e+00 3.005986579161498362e+00
