1.342493827071076673e+01 9.494479739705031562e+00 4.341387641597739822e-01 6.436003569554624715e-01 9.435315963927782823e-01
1.380871675454170955e+01 1.602060574205134813e+01 2.665820701063523201e-01 3.574234268589610575e-01 8.124430900886769891e-01
