8.637648102242239929e+02 -2.077889684690360728e+00 -6.300230158239562428e+01 1.620104865568496422e+01 1.023243569482273152e+01 -5.819368242573253802e+00 2.608875937700773306e+00 -2.305772693032941856e+00 -2.216825075799747635e-01 7.918647000331598962e-01 2.407464822636790347e-01 -1.304226363941536126e+00 1.138763998981207504e+00 -1.879670190451077638e-01 -3.505736611312138540e-01 3.735184152329662499e-01 -1.595484931788571648e-01 3.491373676235380308e-01
-2.077889684690360728e+00 1.168604457580274385e+02 -4.483089237953564954e+00 -5.414387275208411232e+00 -6.637649062911727071e+00 -2.159994860608090761e+00 1.823232871661007337e+00 9.544623189211995928e-01 -1.142361170236442014e+00 -6.114633097449866383e-01 4.886161909334336695e-01 -3.896611025165662157e-01 -5.632185981368308114e-02 -1.613149789579040871e-01 1.317413580821911734e-01 9.652401021072382070e-02 -1.031785349655922612e-01 2.703991872900963350e-02
-6.300230158239562428e+01 -4.483089237953564954e+00 5.518423359517748139e+01 3.929244414934147223e+00 -2.434830792117901321e-01 1.067762357210612745e+00 2.291472807040051407e+00 4.162404587496085218e-01 -3.087552046102838219e-02 -8.027122954862613013e-02 -2.188815138518221126e-01 1.830804519299973343e-01 -4.590741342171798106e-02 -1.024547477071031526e-01 -1.263027250157826471e-02 -3.662578644351809076e-02 3.519494575794496899e-02 -6.408761011573686772e-02
1.620104865568496422e+01 -5.414387275208411232e+00 3.929244414934147223e+00 2.443613519087908159e+01 -9.359163350859470709e-01 -1.937122792583211572e-01 5.618319331855562426e-01 -1.313492962276139875e-01 -4.456414415048193245e-01 2.682702594747689018e-01 -1.578001043450594776e-01 -1.503858911576306245e-01 3.836073394596559855e-02 1.013481733811262414e-01 -1.506404820502850184e-01 -5.850670396417849417e-02 -1.034068401525726176e-02 -3.207649357682821473e-02
1.023243569482273152e+01 -6.637649062911727071e+00 -2.434830792117901321e-01 -9.359163350859470709e-01 1.161870377706203783e+01 -5.205669710570050013e-01 2.579715919606764274e-01 3.944328896907584592e-01 -1.096426344606091369e-01 2.847175381123029925e-01 -1.099212575224949029e-01 -2.806324301747145991e-02 4.311076758854030105e-02 7.051604290615073878e-02 7.074314393793902818e-03 1.388961800745129246e-02 2.495890486110462908e-02 5.191655816758914549e-02
-5.819368242573253802e+00 -2.159994860608090761e+00 1.067762357210612745e+00 -1.937122792583211572e-01 -5.205669710570050013e-01 4.521628671173713698e+00 3.627301106242407647e-01 -4.682013724453200632e-01 1.560663288756647671e-01 4.843301999111859074e-02 9.314395151103839476e-02 2.756140134618290799e-02 7.121248815195863231e-03 -2.092470330041984461e-02 -6.042213398337801383e-03 -4.380663474054295736e-03 1.799077629970859474e-02 1.232585142826229246e-02
2.608875937700773306e+00 1.823232871661007337e+00 2.291472807040051407e+00 5.618319331855562426e-01 2.579715919606764274e-01 3.627301106242407647e-01 2.906332490798158030e+00 -1.683409943771616013e-01 -7.780936853884136417e-02 2.367531594299337322e-02 3.628085072660065108e-02 -6.645767748143200510e-03 4.150223938472654556e-02 -2.256903774703089907e-02 -8.198986120385031925e-03 2.276702979174694691e-03 -6.678352262866138825e-03 -9.195160498068059851e-03
-2.305772693032941856e+00 9.544623189211995928e-01 4.162404587496085218e-01 -1.313492962276139875e-01 3.944328896907584592e-01 -4.682013724453200632e-01 -1.683409943771616013e-01 1.345299755424453014e+00 -2.674136807000910762e-02 4.542630967657436403e-02 -2.699662224179047443e-02 -1.409203837223955633e-02 4.620746189600943854e-02 5.659352021886142076e-04 2.830258860894516171e-02 1.008404810934306409e-02 1.262276919937049173e-03 -2.349147442126898945e-04
-2.216825075799747635e-01 -1.142361170236442014e+00 -3.087552046102838219e-02 -4.456414415048193245e-01 -1.096426344606091369e-01 1.560663288756647671e-01 -7.780936853884136417e-02 -2.674136807000910762e-02 5.806661107315947978e-01 -2.188681701347374581e-02 -3.914374205499664139e-03 1.260404829715448816e-02 -1.176826389943799039e-02 -1.888408554374918988e-02 6.595157311794559718e-03 -1.462862690002604028e-02 1.084119829870119726e-02 -4.248231910341363805e-04
7.918647000331598962e-01 -6.114633097449866383e-01 -8.027122954862613013e-02 2.682702594747689018e-01 2.847175381123029925e-01 4.843301999111859074e-02 2.367531594299337322e-02 4.542630967657436403e-02 -2.188681701347374581e-02 1.898837165201408550e-01 -2.248127624329518404e-02 -3.097784720848953573e-03 3.112399728091565839e-03 5.358435586655645004e-03 8.129543255198981013e-04 -8.740826977227856079e-03 8.957568186884583283e-04 3.027739258718162556e-03
