8.506599317382904246e+01 2.177827027844226659e+00 1.235198041153785908e+01 3.073879830827593196e+00 2.711989078194942948e+00 3.936341104497775856e-02 1.209271895443259082e+00 1.022040917107396085e+00
2.177827027844226659e+00 3.216045837361448179e+01 1.593146457566623653e+00 2.398464623863468148e+00 4.194836901472974167e-01 1.775415705913103492e+00 6.901182701746023662e-01 8.925869458156353575e-01
1.235198041153785908e+01 1.593146457566623653e+00 2.853586422956525936e+01 1.028650438933456002e+01 4.103492382753930023e+00 9.727630760948512423e-01 3.396074667865770724e+00 1.649261223230685136e+00
3.073879830827593196e+00 2.398464623863468148e+00 1.028650438933456002e+01 1.589342777532290363e+01 6.635874175635876782e+00 4.433445023105627492e+00 3.792551219524342265e+00 1.811360498807986774e+00
2.711989078194942948e+00 4.194836901472974167e-01 4.103492382753930023e+00 6.635874175635876782e+00 9.181324079702932295e+00 5.996218143663795352e+00 3.546276303928914686e+00 2.775762807483534544e+00
3.936341104497775856e-02 1.775415705913103492e+00 9.727630760948512423e-01 4.433445023105627492e+00 5.996218143663795352e+00 9.589477729797792449e+00 3.838781124660882949e+00 3.203274214640162043e+00
1.209271895443259082e+00 6.901182701746023662e-01 3.396074667865770724e+00 3.792551219524342265e+00 3.546276303928914686e+00 3.838781124660882949e+00 5.934982885318886403e+00 3.723072181050863794e+00
1.022040917107396085e+00 8.925869458156353575e-01 1.649261223230685136e+00 1.811360498807986774e+00 2.775762807483534544e+00 3.203274214640162043e+00 3.723072181050863794e+00 4.139331489732149372e+00
